Var1	A
166970	0.0709194498317618
166980	0.0709669258262418
166990	0.0710150753459362
167000	0.0710640174156642
167010	0.0711135805142411
167020	0.0711638254748058
167030	0.0712146966046107
167040	0.0712661378970444
167050	0.0713180343209967
167060	0.0713705051305691
167070	0.0714233761151437
167080	0.071476707755209
167090	0.0715303837534125
167100	0.071584405391734
167110	0.0716382997404444
167120	0.0716918281441408
167130	0.0717455831100633
167140	0.071799505853197
167150	0.0718535968727494
167160	0.0719077969341664
167170	0.0719620464023742
167180	0.0720164052438886
167190	0.0720706934320021
167200	0.072125030796982
167210	0.0721792363815445
167220	0.0722333697049592
167230	0.0722873696031584
167240	0.0723412351484098
167250	0.0723949046692838
167260	0.0724483160138155
167270	0.0725015285191719
167280	0.0725544187443831
167290	0.0726069847096061
167300	0.0726592243929691
167310	0.0727110743878141
167320	0.0727625937785111
167330	0.072813657332898
167340	0.0728638307470369
167350	0.0729129857068957
167360	0.0729616735709106
167370	0.0730098916284236
167380	0.0730575130970544
167390	0.0731046590019394
167400	0.0731512022494436
167410	0.0731972019704183
167420	0.0732425305188309
167430	0.0732873095320269
167440	0.0733314737088018
167450	0.0733749574470636
167460	0.0734178203586422
167470	0.0734599968415243
167480	0.073501483957145
167490	0.0735422787920222
167500	0.0735823785899979
167510	0.0736217806541504
167520	0.0736604823308036
167530	0.0736984810925121
167540	0.073735712408649
167550	0.073772173180894
167560	0.0738079869561572
167570	0.0738429609109885
167580	0.0738772833025678
167590	0.0739108246918093
167600	0.0739435827011953
167610	0.073975618851364
167620	0.0740069310127886
167630	0.0740375171038982
167640	0.0740673750582346
167650	0.0740965028413443
167660	0.0741244045861856
167670	0.0741513915928585
167680	0.0741776927563509
167690	0.0742033320570125
167700	0.0742283078113271
167710	0.0742526376761606
167720	0.0742763394550433
167730	0.0742994245133087
167740	0.0743219043381608
167750	0.0743438098568373
167760	0.0743651462537746
167770	0.0743859382055757
167780	0.0744062104491689
167790	0.0744259684089447
167800	0.0744452499831363
167810	0.0744640737251427
167820	0.0744824582526901
167830	0.0745004287828767
167840	0.0745180105556248
167850	0.0745352354585778
167860	0.0745521288949051
167870	0.0745687163983624
167880	0.0745850234969137
167890	0.0746010758610066
167900	0.0746169186648176
167910	0.0746325646574768
167920	0.0746480526648895
167930	0.0746634216049196
167940	0.0746786908350261
167950	0.0746938994089469
167960	0.0747090863681472
167970	0.0747242713155262
167980	0.0747394999419777
167990	0.0747548049975438
168000	0.0747702258322551
168010	0.0747857887660638
168020	0.0748015332948784
168030	0.0748175055400061
168040	0.0748337320566342
168050	0.074850252550518
168060	0.0748671003202168
168070	0.0748843218301712
168080	0.0749019571018223
168090	0.0749200331323415
168100	0.0749386032842375
168110	0.074957688174046
168120	0.0749773413893999
168130	0.0749975969663975
168140	0.0750184955572675
168150	0.0750400780168205
168160	0.0750623853264768
168170	0.0750854519844239
168180	0.0751093192717564
168190	0.0751340219780244
168200	0.0751596149361414
168210	0.0751861333128692
168220	0.0752136058472955
168230	0.0752420879116235
168240	0.0752716086635317
168250	0.0753022173022621
168260	0.0753339434021822
168270	0.0753668366745892
168280	0.0754009405072214
168290	0.075436285190941
168300	0.0754722868578966
168310	0.0755095425975995
168320	0.0755481300992309
168330	0.075588100778583
168340	0.0756294863204912
168350	0.0756723254120494
168360	0.0757166571412056
168370	0.0757625142601749
168380	0.0758099500723017
168390	0.0758589846311266
168400	0.0759096653910029
168410	0.0759620267317672
168420	0.0760161034830155
168430	0.0760719377405719
168440	0.0761295652522146
168450	0.0761890154993344
168460	0.0762503320571559
168470	0.0763135385658021
168480	0.0763786865179428
168490	0.0764457937187336
168500	0.0765149059676295
168510	0.0765860558655722
168520	0.0766592766334319
168530	0.0767345950928128
168540	0.0768111142556251
168550	0.0768890924381661
168560	0.0769692163975151
168570	0.0770515216468881
168580	0.0771360443571802
168590	0.077222800255848
168600	0.0773118337821933
168610	0.0774031688619261
168620	0.0774968300241694
168630	0.0775928566393166
168640	0.0776912673709518
168650	0.0777920886220678
168660	0.0778953545475382
168670	0.0780010929090995
168680	0.0781092454410054
168690	0.0782176457640704
168700	0.0783285322009288
168710	0.0784419194922359
168720	0.0785578448918086
168730	0.0786763244231799
168740	0.0787973820151371
168750	0.0789210348750585
168760	0.0790473081510744
168770	0.079176212793253
168780	0.0793077826566473
168790	0.0794420298645369
168800	0.0795765643922973
168810	0.0797133142446972
168820	0.0798527270843506
168830	0.0799948158797403
168840	0.0801395863955571
168850	0.0802870601085524
168860	0.080437243678408
168870	0.0805901595549161
168880	0.080745799696808
168890	0.0809028659131238
168900	0.0810605946175447
168910	0.0812210012192704
168920	0.0813841007984668
168930	0.0815499009130768
168940	0.0817183933424876
168950	0.0818895940174501
168960	0.08206348698097
168970	0.0822400885030893
168980	0.0824156561620944
168990	0.0825937979200441
169000	0.0827745613738526
169010	0.0829579288676497
169020	0.0831439074700266
169030	0.0833324793132217
169040	0.0835236346662858
169050	0.083716324512966
169060	0.0839086116910863
169070	0.0841033668344594
169080	0.0843005862386465
169090	0.0845002402829799
169100	0.0847023073745867
169110	0.0849067740535046
169120	0.0851136178027303
169130	0.0853184599732319
169140	0.0855255398299859
169150	0.0857348401726379
169160	0.085946334331637
169170	0.086159985934162
169180	0.0863757576058422
169190	0.0865934924718294
169200	0.0868087214209804
169210	0.0870259082564585
169220	0.0872449827851583
169230	0.0874659289516626
169240	0.0876886926608586
169250	0.0879132372635178
169260	0.0881383679063451
169270	0.088361612352106
169280	0.0885864186136648
169290	0.0888127344682106
169300	0.0890405062874379
169310	0.0892696791473206
169320	0.0895001868352211
169330	0.0897294339865519
169340	0.0899576747500615
169350	0.0901870170380394
169360	0.0904173877342918
169370	0.0906487220478265
169380	0.090880943495077
169390	0.0911139839937966
169400	0.0913437974271683
169410	0.0915733550017503
169420	0.0918034515475638
169430	0.0920340222300208
169440	0.0922649693604968
169450	0.0924962265236367
169460	0.0927276909432381
169470	0.0929546317592084
169480	0.0931814857888841
169490	0.0934082518750036
169500	0.093634852987022
169510	0.0938611886698657
169520	0.094087178440414
169530	0.0943127071108044
169540	0.094533442111396
169550	0.0947530333245262
169560	0.0949718680843865
169570	0.0951898465400952
169580	0.0954068557609497
169590	0.0956228150399224
169600	0.0958375966282116
169610	0.0960493814359937
169620	0.09625725078273
169630	0.0964636458550664
169640	0.0966684679281468
169650	0.0968715935081702
169660	0.0970729209682148
169670	0.097272359282333
169680	0.097469768898168
169690	0.0976641976547248
169700	0.0978533122708126
169710	0.0980400929317807
169720	0.0982244683272477
169730	0.098406318277621
169740	0.0985855214870813
169750	0.0987619800727066
169760	0.0989355955380945
169770	0.0991062318704338
169780	0.0992738014988823
169790	0.0994354740261533
169800	0.0995931869865254
169810	0.0997475702323144
169820	0.0998985238404875
169830	0.100045935103615
169840	0.100189703656472
169850	0.100329741703202
169860	0.100465936215806
169870	0.100598186824392
169880	0.100726418851055
169890	0.100850532522603
169900	0.100970415503423
169910	0.10108468169694
169920	0.101193661683259
169930	0.101298234417646
169940	0.101398342791559
169950	0.101493891688869
169960	0.101584812769331
169970	0.101671025718275
169980	0.101752464259542
169990	0.101829063282283
170000	0.101900758949287
170010	0.101967475566892
170020	0.102029164990861
170030	0.102085767451765
170040	0.102137224670306
170050	0.102183493001142
170060	0.102224517332885
170070	0.102260270543696
170080	0.102290687708652
170090	0.102315771621208
170100	0.102335447683007
170110	0.102349709163221
170120	0.102358524753984
170130	0.102361891539935
170140	0.102359768822
170150	0.10235214429595
170160	0.102339020788293
170170	0.102320389898786
170180	0.10229625836119
170190	0.102266608396133
170200	0.10223146389823
170210	0.102190837311365
170220	0.102144729931202
170230	0.102093184397253
170240	0.102036205661571
170250	0.101973826865375
170260	0.101906082939207
170270	0.101833010449443
170280	0.101754634670263
170290	0.10167102173898
170300	0.101582213223948
170310	0.101488239235376
170320	0.101389183476034
170330	0.101285079088587
170340	0.101175999464343
170350	0.101062006393192
170360	0.100941931090917
170370	0.100815822335753
170380	0.100684917713808
170390	0.100549310728502
170400	0.100409057630435
170410	0.100264266407585
170420	0.100114995105792
170430	0.0999613531192632
170440	0.0998034250447003
170450	0.0996412961408499
170460	0.0994750645204722
170470	0.0993048161906964
170480	0.0991273707370351
170490	0.098945641193708
170500	0.0987601488768014
170510	0.0985709698535002
170520	0.0983782411070531
170530	0.0981820503954598
170540	0.0979825094932497
170550	0.0977797415123472
170560	0.0975733686626808
170570	0.0973601194561893
170580	0.0971439316764229
170590	0.0969249151092489
170600	0.0967032019185722
170610	0.0964788879907589
170620	0.0962521145766129
170630	0.0960229751709928
170640	0.0957886486844445
170650	0.0955504109047478
170660	0.0953101676139863
170670	0.0950680083618726
170680	0.0948240775509445
170690	0.0945784839204702
170700	0.0943313456033222
170710	0.0940780145479166
170720	0.0938228260460827
170730	0.0935664349597897
170740	0.0933089637859019
170750	0.0930505327029507
170760	0.0927912383328641
170770	0.0925276211099313
170780	0.0922615234364763
170790	0.0919949309204776
170800	0.0917279219871658
170810	0.0914606353148776
170820	0.0911931448935431
170830	0.0909213522099489
170840	0.0906481901483729
170850	0.0903751702177912
170860	0.0901024082738312
170870	0.0898299874971114
170880	0.0895576349379744
170890	0.089280592351015
170900	0.0890042329920972
170910	0.0887286401044363
170920	0.0884539041507117
170930	0.0881801035825513
170940	0.0879042585451952
170950	0.0876269474750477
170960	0.087350881824173
170970	0.0870761395035426
170980	0.0868028052578535
170990	0.0865303422315718
171000	0.0862541789171143
171010	0.0859797013768936
171020	0.0857069842916361
171030	0.0854360822641581
171040	0.085167065761679
171050	0.0848960257493304
171060	0.084625364553356
171070	0.0843568492375073
171080	0.0840905235447497
171090	0.0838264381061344
171100	0.0835630597372831
171110	0.0832982381711161
171120	0.0830358907129331
171130	0.0827760595534909
171140	0.0825187772082846
171150	0.0822640912446026
171160	0.0820075548901663
171170	0.0817528384001224
171180	0.0815009092595179
171190	0.0812517996152285
171200	0.0810055404296705
171210	0.0807608294049219
171220	0.0805151616108366
171230	0.0802725238148113
171240	0.0800329254178953
171250	0.0797963827931962
171260	0.0795629267797356
171270	0.0793300663461971
171280	0.0790980286571192
171290	0.0788692122940584
171300	0.0786436282540959
171310	0.0784212798718983
171320	0.0782021774258691
171330	0.0779838272937418
171340	0.077766636489186
171350	0.0775528129811136
171360	0.0773423494150896
171370	0.0771352595777962
171380	0.0769315289776797
171390	0.0767302491673221
171400	0.0765290721792319
171410	0.0763313502781987
171420	0.0761370878232976
171430	0.0759462756686732
171440	0.0757588982399952
171450	0.0755749605369433
171460	0.0753929759146869
171470	0.0752124770923712
171480	0.075035470340542
171490	0.0748619403036447
171500	0.0746918786936189
171510	0.0745252648068826
171520	0.0743620916032293
171530	0.0742023397184107
171540	0.0740421378882076
171550	0.0738851354761863
171560	0.0737316273899555
171570	0.0735815695991106
171580	0.0734349820725314
171590	0.0732917601253062
171600	0.0731519878481139
171610	0.0730155628313334
171620	0.0728816455965359
171630	0.0727493497577962
171640	0.0726204310727185
171650	0.0724949130580013
171660	0.0723726982136888
171670	0.0722538119227497
171680	0.0721382196277421
171690	0.0720258878760382
171700	0.0719167245613455
171710	0.0718108776619747
171720	0.0717081376601653
171730	0.0716070561011243
171740	0.0715087981399261
171750	0.0714136327195749
171760	0.071321650248888
171770	0.0712327654315073
171780	0.0711469528813611
171790	0.0710642463738132
171800	0.0709845060311706
171810	0.0709078255196297
171820	0.0708340674754599
171830	0.0707632692887077
171840	0.0706954112246597
171850	0.0706303598686188
171860	0.0705682124226811
171870	0.0705088947023984
171880	0.0704521059399386
171890	0.0703970362115648
171900	0.0703448123915656
171910	0.0702953069638011
171920	0.0702485637478928
171930	0.0702044574077145
171940	0.0701630897544068
171950	0.0701243372206599
171960	0.0700881901373637
171970	0.0700545832083713
171980	0.0700235644374093
171990	0.0699950138176694
172000	0.0699689806436068
172010	0.0699453464405486
172020	0.069924105734712
172030	0.0699052535460983
172040	0.0698887295194744
172050	0.0698744739522877
172060	0.0698625395430195
172070	0.069852811793076
172080	0.0698452885440259
172090	0.0698399123095085
172100	0.0698366819263744
172110	0.0698355966884586
172120	0.0698364888019724
172130	0.069839470150206
172140	0.0698443737681413
172150	0.0698512564914676
172160	0.0698600637757069
172170	0.0698707414290856
172180	0.0698832914297422
172190	0.0698976042214663
172200	0.0699136822944659
172210	0.0699315285107566
172220	0.0699510338332896
172230	0.0699722575881967
172240	0.0699950348739305
172250	0.0700194253584187
172260	0.0700453766116315
172270	0.0700727799363106
172280	0.0701016955350715
172290	0.0701320147406089
172300	0.070163741603668
172310	0.0701968238037376
172320	0.0702312089600375
172330	0.0702668445921534
172340	0.0703037348693394
172350	0.0703418272442293
172360	0.0703811259663984
172370	0.0704214645569878
172380	0.0704619341326626
172390	0.070503448789394
172400	0.0705458980609556
172410	0.0705892855446608
172420	0.0706335575310354
172430	0.0706787175412276
172440	0.0707247116390285
172450	0.0707714856142274
172460	0.0708190426693077
172470	0.0708672704829807
172480	0.070916171826092
172490	0.0709656915517597
172500	0.0710158322550336
172510	0.0710664801622946
172520	0.0711176956810896
172530	0.0711693644070594
172540	0.0712214882049167
172550	0.0712740103129866
172560	0.0713269323360964
172570	0.0713801970603454
172580	0.0714336880351948
172590	0.0714875239080041
172600	0.0715415287378576
172610	0.0715957029498027
172620	0.07164939461691
172630	0.0717028383639847
172640	0.0717563300248868
172650	0.0718098097962593
172660	0.0718633966254837
172670	0.0719169112037398
172680	0.0719703527501134
172690	0.0720237804756129
172700	0.0720770135521956
172710	0.0721301710077922
172720	0.0721830710712181
172730	0.072235832857132
172740	0.0722883342122005
172750	0.0723405733516532
172760	0.0723924878192032
172770	0.0724440755521728
172780	0.0724953954335933
172790	0.0725462625480911
172800	0.0725967965502874
172810	0.0726468728898763
172820	0.0726964889103368
172830	0.0727456420198606
172840	0.0727943296104784
172850	0.0728425491070776
172860	0.0728892489404468
172870	0.0729354107443613
172880	0.0729810318378859
172890	0.0730261095805701
172900	0.0730705793445694
172910	0.0731143762161693
172920	0.0731576216854637
172930	0.0732002510218852
172940	0.0732421992571239
172950	0.0732834636267971
172960	0.0733241039655738
172970	0.0733640552243688
172980	0.0734033148099213
172990	0.073441880171878
173000	0.0734797487867769
173010	0.0735169191624881
173020	0.0735533261043902
173030	0.0735890918999935
173040	0.0736240880376842
173050	0.0736583751295389
173060	0.0736919508419441
173070	0.0737248127882438
173080	0.0737569586610619
173090	0.0737884495870202
173100	0.0738191564067181
173110	0.0738492038024681
173120	0.0738785260819795
173130	0.0739071847081397
173140	0.0739351776699464
173150	0.073962502996751
173160	0.0739891587585602
173170	0.0740151430829221
173180	0.0740405820698814
173190	0.0740653462424688
173200	0.0740895620349525
173210	0.0741130998940291
173220	0.0741355669422387
173230	0.0741575001796299
173240	0.0741789177622727
173250	0.0741998444661745
173260	0.0742202922260069
173270	0.074240286018252
173280	0.074259857308379
173290	0.0742790119161166
173300	0.0742977815139837
173310	0.0743161913788063
173320	0.0743342604537345
173330	0.0743520206342563
173340	0.0743694909396426
173350	0.0743867034172283
173360	0.0744036836540666
173370	0.0744204637833992
173380	0.0744370630599185
173390	0.0744535201625283
173400	0.0744698674023133
173410	0.0744861306216763
173420	0.0745023357145572
173430	0.0745185281125418
173440	0.0745347273462628
173450	0.0745509789359432
173460	0.0745673090422236
173470	0.0745837568489066
173480	0.0746003551116826
173490	0.0746171366526016
173500	0.0746341409244685
173510	0.0746514073797988
173520	0.0746689626027854
173530	0.0746868592634142
173540	0.0747051175550297
173550	0.0747237903581661
173560	0.07474290451628
173570	0.0747625066125826
173580	0.0747826301913682
173590	0.0748033154619014
173600	0.0748246093080093
173610	0.074846539033781
173620	0.0748691583154661
173630	0.0748924947108429
173640	0.0749165956004479
173650	0.0749414953705779
173660	0.0749672483127939
173670	0.0749938825972385
173680	0.0750214397085235
173690	0.075049961321741
173700	0.0750794959817404
173710	0.0751100726550521
173720	0.0751417403240361
173730	0.0751745350510835
173740	0.0752084998210866
173750	0.0752436778551961
173760	0.0752800994654474
173770	0.0753178151641742
173780	0.0753568625174826
173790	0.0753972727986986
173800	0.0754390975628073
173810	0.0754816607479881
173820	0.0755255871053077
173830	0.0755710159166214
173840	0.07561797333578
173850	0.0756665060332714
173860	0.0757166476216663
173870	0.075768438905418
173880	0.0758219143520551
173890	0.0758771021248261
173900	0.0759340510409489
173910	0.0759927969690564
173920	0.0760533693907361
173930	0.076115805125788
173940	0.0761801414209386
173950	0.0762464161412864
173960	0.0763146608227215
173970	0.0763849075185143
173980	0.0764571957460893
173990	0.0765315587618433
174000	0.0766080234889614
174010	0.0766866312466977
174020	0.076767417143453
174030	0.076848712246183
174040	0.076932165470271
174050	0.0770178339240708
174060	0.0771057475999552
174070	0.0771959300568936
174080	0.0772884195578057
174090	0.0773832480580099
174100	0.0774804268994905
174110	0.0775799963007621
174120	0.0776819759440565
174130	0.0777864002950063
174140	0.0778932902965477
174150	0.0780026746135132
174160	0.0781144165125147
174170	0.0782264217019403
174180	0.0783409294513579
174190	0.0784579626963929
174200	0.0785775449639515
174210	0.0786996931115125
174220	0.0788244245254714
174230	0.0789517644726623
174240	0.0790817315201978
174250	0.0792143447728105
174260	0.0793496239169575
174270	0.0794870858881135
174280	0.0796248298429639
174290	0.0797652104071997
174300	0.0799082556915893
174310	0.0800539715559145
174320	0.0802023719355518
174330	0.0803534634764431
174340	0.0805072609273194
174350	0.0806637794305567
174360	0.0808230190320072
174370	0.0809819785137556
174380	0.0811431836079217
174390	0.0813070706954964
174400	0.0814736315263852
174410	0.0816428737657061
174420	0.0818147892397062
174430	0.0819893939679981
174440	0.0821666800369417
174450	0.0823444665502104
174460	0.0825232528169091
174470	0.0827046328130687
174480	0.08288861332337
174490	0.0830751765049582
174500	0.0832643207569162
174510	0.0834560361724265
174520	0.0836503125672279
174530	0.0838434691417965
174540	0.0840387432442236
174550	0.084236459594067
174560	0.0844366054070136
174570	0.0846391588757815
174580	0.0848441063826628
174590	0.0850514164299461
174600	0.0852580463354943
174610	0.0854655857727975
174620	0.0856753392738639
174630	0.0858872889223914
174640	0.08610138928941
174650	0.0863176209678976
174660	0.0865359457358061
174670	0.0867527544906849
174680	0.0869703853035859
174690	0.08718993358939
174700	0.0874113371989143
174710	0.0876345699237484
174720	0.0878595764875906
174730	0.0880863001994257
174740	0.0883100147858698
174750	0.0885352937184519
174760	0.0887620849449972
174770	0.0889903350275921
174780	0.0892199795049541
174790	0.0894509620002277
174800	0.0896817062089041
174810	0.0899104107874598
174820	0.0901402105336147
174830	0.0903710324953469
174840	0.0906028019220955
174850	0.0908354524629642
174860	0.0910689162439216
174870	0.0913000959144409
174880	0.0915300247396716
174890	0.0917604970446577
174900	0.0919913962330838
174910	0.0922226659698231
174920	0.0924542176266888
174930	0.0926859510065646
174940	0.0929139925600361
174950	0.0931410388275474
174960	0.0933679694145182
174970	0.0935946962290067
174980	0.0938211184256201
174990	0.0940471440790599
175000	0.0942726684252939
175010	0.0944942157689878
175020	0.0947137186020572
175030	0.0949324120122986
175040	0.0951502067182987
175050	0.0953669779378529
175060	0.0955826328581074
175070	0.0957970771659796
175080	0.0960092851840421
175090	0.09621671202935
175100	0.0964225953620138
175110	0.0966268356517206
175120	0.0968293436689458
175130	0.0970299822423229
175140	0.0972286595585231
175150	0.0974252709262898
175160	0.0976196986829672
175170	0.0978079476292654
175180	0.0979937647709965
175190	0.0981770899474685
175200	0.0983578264578703
175210	0.0985358648657289
175220	0.0987110948103167
175230	0.0988833929448102
175240	0.0990526719547958
175250	0.0992188194542763
175260	0.0993801856500967
175270	0.0995363921078362
175280	0.0996892036163303
175290	0.0998385075240215
175300	0.0999842285123878
175310	0.100126241015694
175320	0.100264469683732
175330	0.100398801464998
175340	0.100529135918622
175350	0.100655411068709
175360	0.100777501688577
175370	0.100895346652526
175380	0.101008834280733
175390	0.101115960149623
175400	0.10121842051223
175410	0.101316376707171
175420	0.101409746932858
175430	0.101498463125664
175440	0.101582445370327
175450	0.101661640825204
175460	0.101735984919502
175470	0.101805401253976
175480	0.101869840842561
175490	0.101929243055549
175500	0.101983561882317
175510	0.102032739666327
175520	0.102076733505676
175530	0.102115488948596
175540	0.102148992717818
175550	0.102177180637188
175560	0.102200029734776
175570	0.102217518936418
175580	0.102229615750328
175590	0.102236289569407
175600	0.102237538049929
175610	0.102233347548316
175620	0.102223693182949
175630	0.102208565125776
175640	0.102187981927379
175650	0.102161937635201
175660	0.102130428288423
175670	0.102093464961105
175680	0.102051060732074
175690	0.102003230529833
175700	0.101950004306127
175710	0.101891400717903
175720	0.101827453418291
175730	0.10175817161582
175740	0.10168361870274
175750	0.101603820464557
175760	0.101518817512635
175770	0.101428652070621
175780	0.101333380971149
175790	0.101233062419329
175800	0.101127730361713
175810	0.101017458810521
175820	0.100900207831032
175830	0.100777834911379
175840	0.100650624985078
175850	0.100518645588422
175860	0.100381978031064
175870	0.100240704575273
175880	0.100094908176699
175890	0.0999446600722775
175900	0.0997900572199241
175910	0.099631184637417
175920	0.0994681277358635
175930	0.0993009971424464
175940	0.0991265257976864
175950	0.0989477986913105
175960	0.0987652255614632
175970	0.0985788945252926
175980	0.0983889058861107
175990	0.098195383881722
176000	0.0979984400727912
176010	0.097798161432834
176020	0.0975946229674132
176030	0.0973837511501354
176040	0.0971698446538441
176050	0.0969530488768944
176060	0.0967334492176763
176070	0.0965111772040331
176080	0.0962863512812267
176090	0.0960590886630555
176100	0.0958272981322202
176110	0.0955908002694677
176120	0.0953522047421367
176130	0.0951116247125446
176140	0.0948691718569281
176150	0.0946249786114131
176160	0.0943791531877139
176170	0.0941280874382315
176180	0.0938740720306396
176190	0.0936187699003713
176200	0.0933623050794123
176210	0.0931047885473554
176220	0.0928463399315422
176230	0.0925846295484927
176240	0.0923192187291921
176250	0.0920532167512634
176260	0.0917867350333125
176270	0.0915198825906642
176280	0.0912527557227553
176290	0.0909824940155579
176300	0.0907095213907946
176310	0.090436634607709
176320	0.0901639306394071
176330	0.0898915040610185
176340	0.0896194371619539
176350	0.0893431147270442
176360	0.0890665196990002
176370	0.088790632809005
176380	0.088515536179245
176390	0.0882413286723562
176400	0.0879662642185026
176410	0.087688401759638
176420	0.0874117329453195
176430	0.087136336881314
176440	0.0868622903533569
176450	0.0865896678955075
176460	0.0863133451989508
176470	0.0860379884471738
176480	0.0857643393204832
176490	0.0854924715797028
176500	0.0852224390318129
176510	0.0849514812265793
176520	0.0846796999779692
176530	0.0844100100197009
176540	0.0841424736159518
176550	0.0838771424684464
176560	0.0836135019038481
176570	0.0833473281881226
176580	0.0830835973365754
176590	0.0828223358882821
176600	0.0825636020962207
176610	0.0823074278381673
176620	0.0820502664265255
176630	0.0817939703959594
176640	0.0815404280804328
176650	0.0812896881768746
176660	0.0810417662825544
176670	0.0807961080538824
176680	0.0805486969095699
176690	0.0803042936171508
176700	0.0800629078681353
176710	0.0798245640205126
176720	0.0795892855353301
176730	0.0793551038717889
176740	0.0791211732764525
176750	0.0788904518677452
176760	0.0786629507521838
176770	0.0784386732957168
176780	0.0782176370888845
176790	0.0779976281211065
176800	0.0777784335007844
176810	0.0775625953894486
176820	0.0773501205369034
176830	0.0771410014017473
176840	0.0769352444949621
176850	0.0767319479785967
176860	0.0765286878326758
176870	0.0763288792594779
176880	0.076132519601133
176890	0.0759395995600977
176900	0.0757501169117811
176910	0.0755640629066464
176920	0.0753797050711988
176930	0.0751970439529739
176940	0.0750178706736192
176950	0.0748421695353073
176960	0.074669932012426
176970	0.0745011370953234
176980	0.0743357839171102
176990	0.0741733523798691
177000	0.0740106266926355
177010	0.0738513966650046
177020	0.0736956171381504
177030	0.0735433072539235
177040	0.0733944236033982
177050	0.0732489864447139
177060	0.0731068920523981
177070	0.0729682244213214
177080	0.0728309750841322
177090	0.0726963552152233
177100	0.0725651286519374
177110	0.0724372572864379
177120	0.0723127042034136
177130	0.0721914938627507
177140	0.0720735308411138
177150	0.0719588413559759
177160	0.0718473921934373
177170	0.0717391511924547
177180	0.0716330806863448
177190	0.0715292195795591
177200	0.071428488684902
177210	0.0713310351424176
177220	0.0712366542541478
177230	0.0711454358135668
177240	0.0710572949601079
177250	0.0709722064119441
177260	0.0708901459094773
177270	0.0708111477710397
177280	0.0707350742335832
177290	0.0706619616907257
177300	0.0705917897219913
177310	0.0705245388160165
177320	0.0704600193998416
177330	0.0703969635150925
177340	0.0703368386007793
177350	0.0702795146920305
177360	0.0702249766178753
177370	0.0701732664935391
177380	0.0701242577677105
177390	0.0700779942374314
177400	0.0700344077138937
177410	0.0699934871499635
177420	0.0699551661871417
177430	0.0699194353733192
177440	0.0698862300136673
177450	0.0698555420771899
177460	0.0698273642160746
177470	0.0698016338267239
177480	0.0697782890874709
177490	0.069757324577553
177500	0.0697386797469394
177510	0.0697224059513881
177520	0.0697083881504506
177530	0.0696965675417999
177540	0.0696869970568436
177550	0.069679563392708
177560	0.0696743204100049
177570	0.0696711558135339
177580	0.0696700133381767
177590	0.0696709482312071
177600	0.0696739050814716
177610	0.0696787733353162
177620	0.0696855539210741
177630	0.0696942481308442
177640	0.069704802023376
177650	0.0697171619427359
177660	0.0697312745316773
177670	0.0697471422852908
177680	0.0697647122783043
177690	0.0697839318248509
177700	0.0698048040659888
177710	0.0698272208014937
177720	0.069851241353207
177730	0.0698767576733428
177740	0.0699037175079584
177750	0.0699321246421778
177760	0.0699619269714584
177770	0.0699930723208367
177780	0.0700255084515521
177790	0.0700592393208288
177800	0.0700942690394613
177810	0.0701304326198506
177820	0.0701677903202365
177830	0.0702062331697908
177840	0.0702457649691437
177850	0.0702863329589888
177860	0.0703279409619138
177870	0.0703704791850919
177880	0.0704139511788821
177890	0.0704573910204149
177900	0.0705014835866917
177910	0.0705464029842104
177920	0.0705920952568999
177930	0.0706384487741457
177940	0.0706854662345692
177950	0.0707331503357101
177960	0.0707814462197423
177970	0.0708302409466311
177980	0.0708795943873119
177990	0.0709294509422934
178000	0.0709796966359424
178010	0.0710303911140922
178020	0.0710814779887758
178030	0.0711328421831457
178040	0.0711845430643533
178050	0.0712364648898264
178060	0.0712886083451843
178070	0.0713409740891543
178080	0.071393504017333
178090	0.0714461396106453
178100	0.0714988219160599
178110	0.0715516098289563
178120	0.0716043850374243
178130	0.0716563165127472
178140	0.0717079937492384
178150	0.0717596530928096
178160	0.0718111151880206
178170	0.0718624980381653
178180	0.0719136812100347
178190	0.0719647232044307
178200	0.0720154428715813
178210	0.0720660185245762
178220	0.072116208225368
178230	0.0721661302850309
178240	0.0722157225826098
178250	0.0722649831448774
178260	0.0723138493696616
178270	0.0723623189840024
178280	0.072410328951608
178290	0.072457876761826
178300	0.0725050208467635
178310	0.0725516368868289
178320	0.0725977221506305
178330	0.0726433351733172
178340	0.0726883509357091
178350	0.0727328279154971
178360	0.0727767635571949
178370	0.0728200321547343
178380	0.0728623841191767
178390	0.0729036920566583
178400	0.0729443225579146
178410	0.0729843347325669
178420	0.0730237260700837
178430	0.0730624941430281
178440	0.0731005744235097
178450	0.0731379643176653
178460	0.0731747235706917
178470	0.0732107875360359
178480	0.0732462168700909
178490	0.0732809476698534
178500	0.0733150386647149
178510	0.073348362374452
178520	0.0733810416274784
178530	0.0734130742980301
178540	0.0734443954908303
178550	0.0734750658272575
178560	0.0735050203576387
178570	0.0735343828428424
178580	0.0735630254138683
178590	0.0735910721398807
178600	0.0736184581547406
178610	0.0736451816159169
178620	0.0736713039727408
178630	0.0736968236461342
178640	0.073721739090474
178650	0.073746112224662
178660	0.0737698783483033
178670	0.0737930995862781
178680	0.0738157747903612
178690	0.0738379028731914
178700	0.0738595463948346
178710	0.0738807681580795
178720	0.0739014400786482
178730	0.0739216887528402
178740	0.07394157731753
178750	0.0739609776922556
178760	0.0739800807348374
178770	0.073998758356378
178780	0.0740171378474242
178790	0.0740352189053367
